sentiment_analysis,release_date
1.0,
0.0,
2.0,
1.0,
2.0,
2.0,
0.0,
0.0,
1.0,
0.0,
2.0,
1.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
0.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
0.0,
2.0,
1.0,
2.0,
1.0,
0.0,
1.0,
2.0,
2.0,
1.0,
0.0,
2.0,
2.0,
0.0,
2.0,
2.0,
1.0,
1.0,
1.0,
0.0,
1.0,
1.0,
2.0,
2.0,
2.0,
1.0,
0.0,
2.0,
0.0,
0.0,
0.0,
1.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
1.0,
0.0,
2.0,
2.0,
1.0,
1.0,
0.0,
1.0,
1.0,
0.0,
0.0,
2.0,
1.0,
2.0,
2.0,
0.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
1.0,
1.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
0.0,
2.0,
1.0,
0.0,
2.0,
0.0,
2.0,
2.0,
1.0,
2.0,
2.0,
1.0,
1.0,
1.0,
2.0,
0.0,
2.0,
0.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
1.0,
1.0,
2.0,
1.0,
1.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
0.0,
2.0,
0.0,
1.0,
1.0,
2.0,
0.0,
1.0,
0.0,
2.0,
0.0,
1.0,
1.0,
0.0,
2.0,
1.0,
2.0,
0.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
0.0,
0.0,
0.0,
2.0,
2.0,
1.0,
0.0,
0.0,
0.0,
2.0,
2.0,
1.0,
1.0,
1.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
1.0,
0.0,
1.0,
2.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
0.0,
2.0,
1.0,
1.0,
0.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
0.0,
2.0,
0.0,
0.0,
2.0,
1.0,
1.0,
0.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
2.0,
0.0,
0.0,
1.0,
2.0,
1.0,
1.0,
0.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
0.0,
1.0,
1.0,
0.0,
1.0,
0.0,
2.0,
1.0,
2.0,
0.0,
1.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
0.0,
1.0,
2.0,
0.0,
2.0,
1.0,
2.0,
2.0,
0.0,
0.0,
2.0,
1.0,
2.0,
2.0,
2.0,
1.0,
0.0,
2.0,
2.0,
0.0,
0.0,
2.0,
0.0,
2.0,
2.0,
1.0,
2.0,
0.0,
0.0,
2.0,
1.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
0.0,
0.0,
2.0,
1.0,
1.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
1.0,
0.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
0.0,
1.0,
0.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
0.0,
0.0,
2.0,
0.0,
2.0,
2.0,
2.0,
1.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
0.0,
1.0,
1.0,
2.0,
0.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
0.0,
1.0,
1.0,
0.0,
0.0,
2.0,
2.0,
0.0,
0.0,
1.0,
0.0,
2.0,
1.0,
1.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
1.0,
0.0,
1.0,
1.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
0.0,
2.0,
1.0,
1.0,
1.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
0.0,
0.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
0.0,
2.0,
1.0,
1.0,
0.0,
0.0,
1.0,
2.0,
1.0,
0.0,
2.0,
1.0,
0.0,
2.0,
0.0,
1.0,
1.0,
0.0,
1.0,
1.0,
1.0,
1.0,
0.0,
1.0,
1.0,
0.0,
2.0,
1.0,
2.0,
0.0,
0.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
0.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
1.0,
1.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
1.0,
1.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
0.0,
2.0,
1.0,
0.0,
1.0,
0.0,
0.0,
0.0,
1.0,
0.0,
2.0,
2.0,
1.0,
2.0,
0.0,
2.0,
0.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
0.0,
0.0,
2.0,
0.0,
0.0,
2.0,
2.0,
1.0,
1.0,
1.0,
0.0,
0.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
0.0,
0.0,
0.0,
1.0,
1.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
2.0,
0.0,
1.0,
0.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
1.0,
2.0,
2.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
1.0,
2.0,
2.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
0.0,
2.0,
1.0,
1.0,
2.0,
0.0,
1.0,
2.0,
0.0,
0.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
1.0,
1.0,
1.0,
2.0,
1.0,
1.0,
2.0,
0.0,
0.0,
2.0,
0.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
0.0,
0.0,
1.0,
1.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
0.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
0.0,
0.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
0.0,
0.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
1.0,
2.0,
2.0,
0.0,
0.0,
2.0,
0.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
1.0,
2.0,
1.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
0.0,
1.0,
1.0,
2.0,
0.0,
1.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
1.0,
0.0,
2.0,
1.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
0.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
1.0,
0.0,
2.0,
0.0,
1.0,
1.0,
2.0,
2.0,
0.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
1.0,
2.0,
1.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
0.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
0.0,
2.0,
0.0,
2.0,
1.0,
2.0,
2.0,
0.0,
1.0,
0.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
0.0,
0.0,
0.0,
2.0,
2.0,
0.0,
1.0,
2.0,
0.0,
2.0,
1.0,
0.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
0.0,
0.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
1.0,
0.0,
2.0,
2.0,
1.0,
1.0,
1.0,
0.0,
1.0,
1.0,
2.0,
0.0,
2.0,
1.0,
2.0,
2.0,
0.0,
2.0,
1.0,
1.0,
1.0,
1.0,
1.0,
0.0,
2.0,
1.0,
2.0,
1.0,
1.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
1.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
0.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
0.0,
1.0,
1.0,
0.0,
2.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
1.0,
2.0,
1.0,
0.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
0.0,
1.0,
0.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
0.0,
1.0,
2.0,
0.0,
0.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
1.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
0.0,
2.0,
2.0,
1.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
1.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
1.0,
2.0,
0.0,
2.0,
2.0,
0.0,
1.0,
1.0,
0.0,
1.0,
0.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
0.0,
0.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
1.0,
0.0,
1.0,
0.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
0.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
0.0,
2.0,
1.0,
0.0,
0.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
0.0,
0.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
2.0,
0.0,
0.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
2.0,
0.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
0.0,
1.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
1.0,
2.0,
1.0,
0.0,
2.0,
2.0,
1.0,
2.0,
0.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
0.0,
2.0,
1.0,
0.0,
2.0,
2.0,
0.0,
2.0,
0.0,
0.0,
0.0,
1.0,
1.0,
2.0,
1.0,
0.0,
1.0,
2.0,
2.0,
1.0,
1.0,
2.0,
0.0,
2.0,
0.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
2.0,
2.0,
1.0,
0.0,
0.0,
2.0,
2.0,
2.0,
0.0,
2.0,
0.0,
1.0,
1.0,
2.0,
0.0,
1.0,
0.0,
1.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
0.0,
1.0,
1.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
1.0,
2.0,
1.0,
1.0,
0.0,
1.0,
0.0,
0.0,
1.0,
2.0,
1.0,
2.0,
0.0,
2.0,
2.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
0.0,
1.0,
2.0,
1.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
1.0,
2.0,
0.0,
0.0,
2.0,
0.0,
2.0,
1.0,
0.0,
2.0,
2.0,
1.0,
2.0,
0.0,
1.0,
2.0,
1.0,
0.0,
2.0,
0.0,
2.0,
1.0,
2.0,
1.0,
0.0,
1.0,
1.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
2.0,
1.0,
1.0,
1.0,
1.0,
1.0,
2.0,
1.0,
1.0,
1.0,
1.0,
2.0,
2.0,
1.0,
1.0,
1.0,
1.0,
2.0,
1.0,
1.0,
0.0,
2.0,
1.0,
0.0,
2.0,
1.0,
2.0,
1.0,
0.0,
2.0,
2.0,
2.0,
2.0,
0.0,
2.0,
1.0,
2.0,
2.0,
2.0,
1.0,
1.0,
1.0,
0.0,
0.0,
2.0,
1.0,
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
0.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
2.0,2012-09-17
1.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
1.0,2012-09-17
2.0,2012-09-17
0.0,2012-09-17
