genres,release_date,discount_price,price,item_id,developer
"['Action', 'Indie', 'RPG', 'Early Access']",2017-05-05,0.0,9.99,496290,GlassCats
"['Action', 'Adventure', 'Indie', 'RPG']",2017-05-05,0.0,0.0,633410,Ludomotion
"['Adventure', 'Casual']",2017-05-03,5.24,6.99,626640,FIVE-BN GAMES
"['Design & Illustration', 'Animation & Modeling', 'Casual', 'VR']",,0.0,0.0,627530,
"['Adventure', 'Casual']",2017-05-03,0.0,9.99,629100,Mad Head Games
"['Indie', 'Strategy']",2017-05-03,0.0,2.99,474830,ErayTek
"['Action', 'Adventure', 'Indie']",2017-05-03,0.0,4.99,632790,Super God
"['Action', 'Sports']",2017-05-03,0.0,11.99,556391,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev"
['RPG'],2017-05-03,0.0,29.99,436670,Nihon Falcom
"['Action', 'Casual', 'Indie']",2017-05-03,0.0,0.99,562260,GAMES FOR HUMANS
"['Action', 'Indie']",2017-05-03,0.0,6.99,351690,My Owl Software
['Design &amp; Illustration'],2017-05-03,0.0,34.99,614170,Punch! Software
['Design &amp; Illustration'],2017-05-03,0.0,34.99,614240,Punch! Software
"['Free to Play', 'Simulation', 'VR']",,0.0,0.0,612050,
"['Action', 'Simulation']",1996-09-30,0.0,9.99,624060,BioWare
"['Indie', 'Simulation']",2017-05-03,0.0,24.99,620570,FeelThere
['Simulation'],2017-05-03,0.0,7.99,632630,N3V Games
"['Adventure', 'Casual', 'Indie']",2017-05-03,0.0,2.99,616110,Jake Hollands
['Simulation'],2017-05-03,0.0,39.99,633280,N3V Games
"['Casual', 'Indie', 'Strategy']",,0.0,,621000,Newron Laboratory
"['Action', 'Indie']",2017-04-22,0.0,0.99,618510,Zanardi and Liza
"['Action', 'Indie', 'Strategy']",2017-04-27,0.0,2.99,628340,Blaiz Entertainment
"['Action', 'Indie']",2017-05-04,0.0,9.99,603100,Broken Arms Games Pty Ltd
"['Casual', 'Simulation', 'VR']",,0.0,9.99,587580,
"['Action', 'Indie']",2017-05-04,0.0,6.99,463795,Fatshark
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-05-04,0.0,1.99,438903,VooFoo Studios
"['Adventure', 'Free to Play']",2017-05-04,0.0,11.99,620382,Avallon Alliance
"['Adventure', 'Casual', 'Indie']",2017-05-03,0.0,2.99,630500,"Jake Hollands,Logan Gabriel"
"['Casual', 'Indie']",2017-05-04,0.0,1.99,616030,Leaning Tower Studio
"['Action', 'Indie']",2017-05-04,0.0,4.99,362120,"SOF Studios Ltd,Penka Kouneva, Composer"
"['Action', 'Racing']",2007-04-09,0.0,2.99,378350,Alpha72 Games
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,3.99,609791,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,3.99,609792,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,3.99,609793,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,3.99,609795,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-02,0.0,2.99,603780,Arcane Raise
"['Action', 'RPG']",2017-05-02,0.0,13.99,580600,Square Enix
"['Action', 'Adventure', 'Indie']",2017-05-02,0.0,6.99,630290,"Benedict Fritz,Greg Wohlwend,Joel Corelitz,David Laskey,Jenna Blazevich"
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,3.99,609794,Arcane Raise
"['Indie', 'Casual', 'Simulation', 'Sports', 'VR']",,0.0,24.99,620800,
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,0.99,609790,Arcane Raise
"['Indie', 'Horror', 'VR']",,0.0,0.0,614710,
"['Casual', 'Simulation']",2017-05-02,0.0,11.99,590205,Ubisoft - San Francisco
"['Casual', 'Simulation']",2017-05-02,0.0,2.99,590206,Ubisoft - San Francisco
"['Casual', 'Simulation']",2017-05-02,0.0,2.99,590207,Ubisoft - San Francisco
"['Casual', 'Simulation']",2017-05-02,0.0,2.99,590208,Ubisoft - San Francisco
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,3.99,609796,Arcane Raise
"['Casual', 'Simulation']",2017-05-02,0.0,2.99,590209,Ubisoft - San Francisco
"['Casual', 'Simulation']",2017-05-02,0.0,2.99,590210,Ubisoft - San Francisco
"['Action', 'Adventure']",2017-05-02,0.0,3.99,593272,Infinity Ward
"['Indie', 'Action', 'Adventure', 'VR', 'Puzzle', 'Action-Adventure']",,0.0,9.99,584930,
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,49.99,597310,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,39.99,597420,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,59.99,627030,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,19.99,597600,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,19.99,597610,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,19.99,612580,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-05-02,0.0,44.99,607480,"SmiteWorks USA, LLC"
"['Action', 'Adventure', 'Simulation', 'VR', 'Space Sim', 'Sci-fi', 'Space', 'Great Soundtrack', 'Atmospheric']",,0.0,9.99,624430,
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-05-02,0.0,3.99,593980,Fastbird Dev Studio
"['Indie', 'RPG']",2017-06-01,0.0,9.99,448170,White Giant RPG Studios
['Racing'],1998-11-17,0.0,7.99,582260,Acclaim Cheltenham
"['Adventure', 'RPG', 'Simulation', 'Strategy']",2017-04-19,0.0,0.0,581130,"Shanghai JingCai Computer Software Development Co., Ltd"
['Movie'],2017-05-01,0.0,4.99,625790,
['Movie'],1994-01-01,0.0,2.99,625510,
['Movie'],2017-05-01,0.0,3.99,623870,
['Movie'],2013-01-01,0.0,3.99,625970,
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017-05-01,0.0,9.99,546800,Three Brothers Games
"['Adventure', 'Indie']",,0.0,,610990,
"['Adventure', 'Casual', 'Indie']",2017-05-01,0.0,9.99,629310,Tuttifrutti Interactive
"['Action', 'Indie', 'Simulation']",2017-04-28,0.0,4.99,313390,Project ICKX
"['Action', 'Adventure', 'Indie', 'RPG']",2017-04-27,0.0,17.99,416060,Carbomb Software
['Simulation'],2017-04-28,0.0,4.99,513102,virtualRailroads
"['Action', 'RPG']",2017-04-27,0.0,1.99,580120,Carbomb Software
['Simulation'],2017-04-28,0.0,4.99,513099,virtualRailroads
['Simulation'],2017-04-28,0.0,4.99,513104,virtualRailroads
"['Adventure', 'Casual', 'Indie']",2017-04-28,0.0,10.96,437720,Reine Works
['Indie'],2017-04-28,0.0,1.99,446650,Reine Works
"['Adventure', 'Casual', 'Indie']",2017-04-28,0.0,2.99,624282,Reine Works
"['Action', 'Adventure', 'Indie']",2017-04-28,0.0,9.99,588110,Big Way Games
"['Action', 'Adventure', 'Indie']",2017-04-28,0.0,3.99,620260,Big Way Games
"['Adventure', 'Casual', 'Indie']",2017-04-28,0.0,2.99,624280,Reine Works
"['Adventure', 'Casual', 'Indie']",2017-04-28,0.0,2.99,624281,Reine Works
"['Casual', 'Indie']",2017-04-28,0.0,9.99,580590,ThinkFast Studio
['Simulation'],2017-04-28,0.0,18.99,602815,Chris Bell - Creative Design Studios
"['Adventure', 'Indie', 'RPG']",2017-04-28,0.0,0.99,622690,Choice of Games
"['Action', 'Casual', 'Indie', 'Sports']",2017-04-26,0.0,4.99,630300,"Strength in Numbers Studios, Inc"
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-28,0.0,1.99,586880,@unepic_fran
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",,0.0,,547860,Frostkeep Studios
"['Adventure', 'Indie', 'Strategy']",2017-04-28,0.0,14.99,609100,Sunlight Games
"['Adventure', 'Casual']",2017-04-28,0.0,9.99,626840,ERS G studios
"['Action', 'Casual', 'Indie']",2017-04-28,0.0,0.99,631330,ColloseusX
"['Action', 'Casual', 'Indie']",2017-04-28,0.0,1.99,631331,ColloseusX
"['Action', 'Casual', 'Indie']",2017-04-28,0.0,2.99,631332,ColloseusX
"['Action', 'Casual', 'Indie', 'Early Access']",2017-04-28,0.0,1.99,529240,ColloseusX
"['Action', 'Indie', 'Strategy']",2017-04-28,0.0,4.99,624690,Post Mortem Pixels
"['Action', 'Adventure', 'Casual']",2017-04-28,0.0,29.99,345630,Frontwing
['Adventure'],2017-04-28,0.0,7.99,577480,07th Expansion
"['Action', 'Indie']",2017-04-28,0.0,1.99,601340,AL-GAME
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-04-28,0.0,2.99,615680,Warfare Studios
"['Design &amp; Illustration', 'Early Access']",2017-04-28,0.0,9.99,598180,Arcane Architect
"['Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Early Access']",2017-04-28,0.0,19.99,611800,CloudWeight Studios
"['Adventure', 'Indie']",2017-04-28,0.0,19.99,617660,"Storia,Narrator,SimonCreative"
"['Early Access', 'Indie', 'Simulation', 'Casual', 'VR']",,0.0,5.99,486370,
"['Adventure', 'Indie']",2017-04-30,0.0,4.99,588710,BAD team
"['Adventure', 'Casual', 'Indie']",2017-04-30,0.0,2.99,564990,rupiwood
"['Adventure', 'Indie']",2017-05-01,0.0,0.99,615210,BAD team
"['Action', 'Adventure', 'Indie']",2017-05-01,0.0,4.99,521100,RuVe Game Studio
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-04-28,0.0,7.99,468720,Berserk Games
['Indie'],2016-11-24,0.0,,485130,StrangeLight Games
"['Action', 'Indie', 'Massively Multiplayer']",2017-04-28,0.0,0.99,589430,Wioleta Moniuszko
"['Action', 'Adventure', 'Indie', 'Platformer', '3D Platformer', 'Puzzle-Platformer', 'VR']",,0.0,5.99,613020,
"['Casual', 'Indie', 'Strategy']",2017-04-28,0.0,4.99,631310,Adam Thompson
"['Action', 'Casual', 'Indie']",2017-04-28,0.0,1.99,621050,SOCO Games
"['Action', 'Indie', 'Casual', 'VR']",,0.0,8.99,589150,
"['Adventure', 'Indie']",2017-04-27,0.0,2.99,622400,Mango Protocol
"['Indie', 'RPG', 'Strategy']",2017-04-27,0.0,29.99,445190,Logic Artists
"['Indie', 'RPG', 'Strategy']",2017-04-27,0.0,0.0,593370,Logic Artists
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-27,0.0,0.99,629920,"Jason Chalky,Timothy Janssen,Jesse Mangano,Chris Aguilar,Brad Fairley,Andy Montgomery,Jacob Travis"
"['Adventure', 'Casual']",2017-04-27,0.0,9.99,589690,Brave Giant LTD
"['Indie', 'RPG', 'Strategy']",2017-04-27,0.0,9.99,592820,Logic Artists
"['Casual', 'Indie']",2017-04-27,0.0,1.99,562210,Vladimir Maslov
"['Casual', 'Indie']",2017-04-27,0.0,3.99,625610,Vladimir Maslov
"['Indie', 'Sports']",2017-04-27,0.0,5.99,429780,PolyDigital
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-27,0.0,19.99,532320,"Blue Tongue Entertainment,Blitworks"
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,5.99,561556,Ronimo Games
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,3.99,561538,Ronimo Games
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,5.99,561546,Ronimo Games
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,4.99,561553,Ronimo Games
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,2.99,561533,Ronimo Games
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,4.99,561559,Ronimo Games
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,4.99,561549,Ronimo Games
"['Casual', 'Simulation']",2017-04-25,0.0,2.99,590202,Ubisoft - San Francisco
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,5.99,561542,Ronimo Games
"['Casual', 'Simulation']",2017-04-25,0.0,2.99,590203,Ubisoft - San Francisco
"['Action', 'Indie', 'Strategy']",2017-04-26,0.0,4.99,561551,Ronimo Games
"['Casual', 'Simulation']",2017-04-25,0.0,2.99,590204,Ubisoft - San Francisco
"['Action', 'Indie']",2017-04-25,0.0,4.99,619710,Crema
"['Action', 'Indie']",2017-04-25,0.0,3.99,619711,Crema
"['Action', 'Indie']",2017-04-25,0.0,19.95,595140,Crema
"['VR', 'Adventure', 'Batman']",,0.0,19.99,502820,
"['Action', 'Indie']",2017-04-25,0.0,3.99,628600,"DracoSoftware, LLC"
"['Movie', 'Romance', 'Drama', 'Music']",2017-04-11,0.0,4.99,607070,
"['Early Access', 'RPG', 'VR', 'Adventure', 'Action', 'Hack and Slash', 'Action-Adventure', 'Story Rich', 'Action RPG']",,0.0,24.99,611160,
"['Casual', 'Sports', 'VR']",,0.0,3.99,618600,
"['Adventure', 'Casual', 'Indie']",2017-04-24,0.0,14.99,331480,Thomas Brush
"['Adventure', 'Indie']",2017-04-24,0.0,19.99,501300,Giant Sparrow
"['Adventure', 'Casual', 'Indie']",2017-04-24,0.0,4.99,332740,Thomas Brush
['Action'],2017-04-25,0.0,19.99,575310,CI Games
"['Indie', 'VR']",,0.0,19.99,540010,
"['Action', 'Adventure', 'Free to Play', 'Sports', 'Strategy']",2017-04-25,0.0,19.99,624940,"Dragonfly GF Co., LTD"
"['Action', 'Free to Play', 'Strategy']",2017-04-25,0.0,79.99,592423,Lightbulb Crew
"['Action', 'Free to Play', 'Strategy']",2017-04-25,0.0,24.99,592422,Lightbulb Crew
"['Action', 'Free to Play', 'Strategy']",2017-04-25,0.0,0.0,342150,Lightbulb Crew
"['Casual', 'Strategy']",2017-04-25,0.0,1.99,621560,Sacada
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625871,Joycity
"['Action', 'Free to Play', 'Strategy']",2017-04-25,0.0,9.99,592421,Lightbulb Crew
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625874,Joycity
"['Action', 'Indie']",2017-04-25,0.0,4.99,628280,Rimlight Studios
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625879,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625876,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625877,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625873,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625870,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625880,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625872,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,9.99,625881,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,29.99,625852,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,39.99,625851,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,29.99,625850,Joycity
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",2017-04-25,0.0,39.99,625853,Joycity
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-26,0.0,3.99,620310,"Jonas De Carvalho Felinto,Marcelo Eduardo Cabral"
"['Action', 'Indie', 'Early Access']",2017-04-25,0.0,2.99,620670,The Cursed Revolver
['Action'],2017-04-26,0.0,39.99,586140,Arc System Works
['Simulation'],2017-04-26,0.0,19.99,448195,Milepost Simulations
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2017-04-25,0.0,5.99,618270,Tall Story Studios
"['Action', 'Adventure', 'Indie', 'RPG']",2017-04-26,0.0,9.99,516430,Faux-Operative Games
"['Adventure', 'Indie', 'Simulation']",2017-04-25,0.0,0.0,537540,Sleepless Clinic
['Strategy'],2017-04-25,0.0,0.0,544730,Exozet
"['Early Access', 'Free to Play', 'Casual', 'Indie', 'VR']",,0.0,0.0,602140,
"['Indie', 'VR', 'Puzzle']",,0.0,24.99,587430,
"['Indie', 'RPG', 'Strategy']",2017-04-24,0.0,4.99,629500,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-04-24,0.0,4.99,609460,"SmiteWorks USA, LLC"
"['Action', 'Adventure', 'Indie', 'Early Access']",2017-10-06,0.0,9.99,541200,Andrew Smith
"['Indie', 'RPG', 'Strategy']",2017-04-24,0.0,4.99,609480,"SmiteWorks USA, LLC"
"['Simulation', 'Indie', 'Casual', 'Sandbox', 'VR', 'City Builder', 'Building', 'Base Building', 'Level Editor']",,0.0,7.99,602630,
"['Indie', 'RPG', 'Strategy']",2017-04-24,0.0,4.99,620270,"SmiteWorks USA, LLC"
['Indie'],2017-04-24,0.0,0.0,626900,Nikita Kaf
"['Casual', 'Sports', 'Golf', 'Mini Golf', 'VR']",,0.0,3.99,519540,
['Indie'],2017-04-23,0.0,4.99,623670,KoheiGallery
"['Free to Play', 'Adventure', 'Indie', 'VR', 'Horror']",,0.0,0.0,624920,
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",,0.0,,443590,monkey king studio
"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-23,0.0,0.99,575860,Amaterasu Software
"['Action', 'Indie', 'Casual', 'VR']",,0.0,1.99,619100,
"['Action', 'Indie']",2017-04-07,0.0,0.99,614030,KFriske Studios
"['Indie', 'Simulation']",2017-03-20,0.0,0.0,608590,EasyWays Team
"['Racing', 'Simulation']",2017-04-24,0.0,0.99,623150,Red Dot Games
['Action'],2017-04-24,0.0,49.99,368070,CI Games
"['Adventure', 'Casual', 'Indie']",2017-04-24,0.0,1.99,628950,Tonguç Bodur
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-04-24,0.0,8.99,581980,Colossal Wreck
['Adventure'],2017-04-24,0.0,4.99,587510,"MAGES. Inc.,5pb."
['Adventure'],2017-04-24,0.0,39.99,522880,"MAGES. Inc.,5pb."
"['Adventure', 'Casual']",2017-04-24,0.0,9.99,623470,Mariaglorum
"['Indie', 'RPG', 'Strategy']",2017-04-24,0.0,2.99,628930,Furiously Inactive Games
"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",2017-04-24,0.0,49.99,574330,Clickteam
"['Adventure', 'Indie']",2017-04-24,0.0,3.99,621040,Weixi Studio
"['Casual', 'Indie', 'Strategy']",2017-04-27,0.0,2.99,614890,Class-X Games
['Action'],2017-04-21,0.0,14.99,594970,"Raven Software,Beenox"
"['Adventure', 'Casual', 'Indie']",2017-04-24,0.0,3.99,554260,"Dumativa Creative Studio,Castro Brothers"
"['Casual', 'Indie']",2017-04-21,0.0,0.99,615140,DeXP
"['Early Access', 'Action', 'Indie', 'Simulation', 'Sports', 'VR', 'Fighting', 'Multiplayer', 'Character Customization']",,0.0,6.99,612600,
"['Casual', 'Indie', 'Strategy']",2017-04-27,0.0,0.99,617380,Class-X Games
"['Indie', 'Casual', 'VR', 'Puzzle', 'Abstract']",,0.0,7.99,576820,
"['Action', 'Casual', 'Indie', 'Simulation']",2017-04-24,0.0,0.0,625660,"hyperboreanGames,Svarog Studios"
"['Action', 'Casual', 'Indie', 'Sports']",,0.0,,588480,Petroglyph
"['Animation &amp; Modeling', 'Design &amp; Illustration']",2017-04-21,0.0,39.99,617560,NCH Software
"['Indie', 'RPG', 'Strategy']",,0.0,,612570,CookieByte Entertainment
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-04-21,0.0,6.99,370620,Valkyria Games
"['Casual', 'Indie']",2017-04-20,0.0,4.99,543940,Crepe Studios
"['Action', 'Adventure', 'Indie']",,0.0,,382560,Klei Entertainment
"['Action', 'Strategy']",2017-04-19,0.0,6.99,627370,EarthWork Games
"['Adventure', 'Casual', 'Indie']",2017-04-20,0.0,9.99,564700,Child-Dream
"['Adventure', 'Indie']",2017-04-20,0.0,2.99,612140,DXF Games
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",2017-04-21,0.0,14.99,585430,Cornutopia Software
['Action'],2017-04-20,0.0,29.99,491770,Ready At Dawn
"['Early Access', 'Utilities', 'Video Production', 'Animation & Modeling', 'Education', 'Software Training']",,0.0,2.99,625480,
['Simulation'],2017-04-21,0.0,15.99,614003,"Aerosoft GmbH,Stairport Sceneries"
['Simulation'],2017-04-21,0.0,17.99,614002,SimTeam
['Audio Production'],2017-04-21,0.0,0.0,626650,"CINEMAX, s.r.o."
['Audio Production'],2017-04-21,0.0,,430890,"CINEMAX, s.r.o."
"['Adventure', 'Indie']",2017-04-21,0.0,1.99,623890,Milkstone Studios
"['Action', 'Indie', 'Casual', 'Sports', 'VR']",,0.0,6.99,614150,
"['Indie', 'Action', 'Adventure', 'VR']",,0.0,0.99,576750,
['Simulation'],2017-04-21,0.0,4.99,512315,Matrix Trains
['Simulation'],2017-04-21,0.0,4.99,513096,Matrix Trains
['Simulation'],2017-04-21,0.0,4.99,513097,Matrix Trains
['Simulation'],2017-04-21,0.0,4.99,513098,Matrix Trains
"['Casual', 'Indie', 'RPG', 'Simulation']",2017-04-21,0.0,14.99,582270,David OReilly
['Movie'],2017-04-18,0.0,9.99,614980,
['Adventure'],2017-04-20,0.0,12.99,625350,Microids
"['Early Access', 'Action', 'VR', 'Destruction', 'Indie', 'Simulation']",,0.0,14.99,588560,
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016-11-11,0.0,,547370,QinGuo
"['Design &amp; Illustration', 'Web Publishing']",2017-04-20,0.0,9.99,624850,"KADOKAWA,Yoji Ojima"
['Movie'],2015-01-01,0.0,2.99,627540,
['Strategy'],1988-06-01,0.0,9.99,622830,Interplay Entertainment Corp.
"['Design &amp; Illustration', 'Web Publishing']",2017-04-20,0.0,9.99,580050,"KADOKAWA,Yoji Ojima,Sherman3D"
"['Casual', 'Simulation', 'Strategy', 'Adventure', 'Indie', 'RPG', 'VR']",,0.0,1.99,570590,
"['Movie', 'Drama', 'Action', 'Sports']",2015-10-27,0.0,3.99,621760,
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,622090,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,622160,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,622210,"SmiteWorks USA, LLC"
"['Adventure', 'Casual', 'Indie']",2017-04-19,0.0,3.99,545670,Koreez
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,622240,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,622280,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,622260,"SmiteWorks USA, LLC"
"['Adventure', 'Indie', 'Simulation', 'VR']",,0.0,4.99,624260,
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017-04-19,0.0,29.99,344240,Evil Twin Artworks
['Sports'],,0.0,6.99,624630,
['RPG'],2017-04-19,0.0,0.99,621150,Amaterasu Software
"['Free to Play', 'Adventure', 'Indie', 'Casual', 'VR', 'Exploration']",,0.0,0.0,413620,
['Simulation'],2017-04-20,0.0,19.99,448191,Bossman Games
['Simulation'],2017-04-20,0.0,34.99,609823,Toposim
"['Audio Production', 'VR']",,0.0,0.0,624460,
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-04-20,0.0,1.99,438960,VooFoo Studios
['Indie'],2017-04-20,0.0,0.99,572500,Dragon Whisper Game
"['Simulation', 'Strategy']",2017-04-20,0.0,9.99,563210,The Artistocrats
"['Adventure', 'Casual']",2017-04-19,0.0,9.99,623360,Elephant Games
['Simulation'],2017-04-19,0.0,9.99,602860,Totem Games
"['Action', 'Free to Play', 'Strategy']",2017-04-19,0.0,0.0,427270,Robot Entertainment
['Episodic'],2015-05-06,0.0,29.99,609500,
"['Action', 'Adventure', 'Indie']",2017-04-19,0.0,4.99,595290,"Oleg Sergeev,Andrey Rumak,Do My Best"
"['Action', 'Casual', 'Indie']",2017-04-19,0.0,4.99,617420,Blue Sunset Games
"['Action', 'Indie']",2017-04-19,0.0,9.99,553020,Artery Games
"['Casual', 'RPG', 'Simulation', 'Early Access']",2017-04-21,0.0,13.99,416000,Hudell Tales
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,14.99,625110,"SmiteWorks USA, LLC"
"['Episodic', 'Action-Adventure', 'Anime']",2008-01-01,0.0,2.99,594880,
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,19.99,560500,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",2017-04-19,0.0,5.99,608100,"SmiteWorks USA, LLC"
"['Action', 'Adventure']",2017-04-18,0.0,6.99,597073,Ubisoft
"['Action', 'Adventure']",2017-04-18,0.0,2.99,597075,Ubisoft
"['Action', 'Adventure']",2017-04-18,0.0,6.99,597072,Ubisoft
"['Action', 'Adventure']",2017-04-18,0.0,4.99,597074,Ubisoft
['Adventure'],2001-11-01,0.0,6.99,615730,HeR Interactive
"['Adventure', 'Casual', 'Indie', 'Early Access']",2017-04-18,0.0,20.0,482440,ONEVISION GAMES
"['Adventure', 'Casual', 'Indie']",2017-05-01,0.0,4.99,525690,Foolish Mortals Games
"['Education', 'VR']",,0.0,9.99,625190,
['Movie'],2017-04-04,0.0,3.99,610630,
['Movie'],2017-04-04,0.0,3.99,610640,
"['Adventure', 'Indie']",2017-04-18,0.0,11.99,562280,Fancy Fish Games
